patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
491092,4,5,6,4,5,1,0.6666666666666666,0.8,0.8,0.14285714285714285
491130,15,18,22,15,22,3,0.6818181818181818,0.6818181818181818,0.8333333333333334,0.12
491204,30,37,48,27,45,7,0.625,0.6,0.8108108108108109,0.12727272727272726
491300,34,41,53,32,49,7,0.6415094339622641,0.6530612244897959,0.8292682926829268,0.11666666666666667
491319,33,36,53,32,51,3,0.6226415094339622,0.6274509803921569,0.9166666666666666,0.05357142857142857
491334,33,39,58,33,55,6,0.5689655172413793,0.6,0.8461538461538461,0.09375
491339,22,26,31,17,26,4,0.7096774193548387,0.6538461538461539,0.8461538461538461,0.11428571428571428
491409,11,12,14,11,14,1,0.7857142857142857,0.7857142857142857,0.9166666666666666,0.06666666666666667
491461,9,10,9,9,9,1,1.0,1.0,0.9,0.1
491474,6,6,7,5,6,0,0.8571428571428571,0.8333333333333334,1.0,0.0
491478,3,5,4,3,4,2,0.75,0.75,0.6,0.3333333333333333
491569,4,5,5,4,5,1,0.8,0.8,0.8,0.16666666666666666
492564,6,9,9,5,8,3,0.6666666666666666,0.625,0.6666666666666666,0.25
492623,14,19,15,14,15,5,0.9333333333333333,0.9333333333333333,0.7368421052631579,0.25
492636,27,28,47,25,43,1,0.574468085106383,0.5813953488372093,0.9642857142857143,0.020833333333333332
492761,26,30,44,25,43,4,0.5909090909090909,0.5813953488372093,0.8666666666666667,0.08333333333333333
492764,24,26,35,22,33,2,0.6857142857142857,0.6666666666666666,0.9230769230769231,0.05405405405405406
492793,38,42,56,35,52,4,0.6785714285714286,0.6730769230769231,0.9047619047619048,0.06666666666666667
492795,35,40,54,32,50,5,0.6481481481481481,0.64,0.875,0.0847457627118644
492902,42,47,56,41,55,5,0.75,0.7454545454545455,0.8936170212765957,0.08196721311475409
492961,35,44,50,33,48,9,0.7,0.6875,0.7954545454545454,0.15254237288135594
492992,33,35,49,29,45,2,0.673469387755102,0.6444444444444445,0.9428571428571428,0.0392156862745098
493034,4,5,4,4,4,1,1.0,1.0,0.8,0.2
493067,19,20,30,19,30,1,0.6333333333333333,0.6333333333333333,0.95,0.03225806451612903
493083,4,4,6,4,6,0,0.6666666666666666,0.6666666666666666,1.0,0.0
493104,5,6,12,5,11,1,0.4166666666666667,0.45454545454545453,0.8333333333333334,0.07692307692307693
493154,18,20,23,18,22,2,0.782608695652174,0.8181818181818182,0.9,0.08
493242,7,7,8,7,8,0,0.875,0.875,1.0,0.0
493265,8,8,9,8,9,0,0.8888888888888888,0.8888888888888888,1.0,0.0
493412,25,27,55,22,48,2,0.45454545454545453,0.4583333333333333,0.9259259259259259,0.03508771929824561
493425,22,26,50,19,46,4,0.44,0.41304347826086957,0.8461538461538461,0.07407407407407407
493495,49,58,84,46,78,9,0.5833333333333334,0.5897435897435898,0.8448275862068966,0.0967741935483871
493496,42,48,64,37,58,6,0.65625,0.6379310344827587,0.875,0.08571428571428572
493542,37,44,67,36,64,7,0.5522388059701493,0.5625,0.8409090909090909,0.0945945945945946
493585,6,7,11,4,9,1,0.5454545454545454,0.4444444444444444,0.8571428571428571,0.08333333333333333
493724,27,28,47,25,44,1,0.574468085106383,0.5681818181818182,0.9642857142857143,0.020833333333333332
493756,19,22,31,17,28,3,0.6129032258064516,0.6071428571428571,0.8636363636363636,0.08823529411764706
493773,14,16,16,14,16,2,0.875,0.875,0.875,0.1111111111111111
493806,13,16,18,13,18,3,0.7222222222222222,0.7222222222222222,0.8125,0.14285714285714285
493841,30,37,31,29,30,7,0.967741935483871,0.9666666666666667,0.8108108108108109,0.18421052631578946
494811,15,16,18,15,18,1,0.8333333333333334,0.8333333333333334,0.9375,0.05263157894736842
494820,3,5,3,3,3,2,1.0,1.0,0.6,0.4
494846,15,20,20,15,19,5,0.75,0.7894736842105263,0.75,0.2
494854,7,7,7,7,7,0,1.0,1.0,1.0,0.0
494864,19,21,21,18,20,2,0.9047619047619048,0.9,0.9047619047619048,0.08695652173913043
