patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
488498,12,14,29,12,28,2,0.41379310344827586,0.42857142857142855,0.8571428571428571,0.06451612903225806
488512,18,19,31,17,30,1,0.5806451612903226,0.5666666666666667,0.9473684210526315,0.03125
488955,15,17,23,15,23,2,0.6521739130434783,0.6521739130434783,0.8823529411764706,0.08
489003,14,16,17,13,16,2,0.8235294117647058,0.8125,0.875,0.10526315789473684
489039,8,9,10,8,9,1,0.8,0.8888888888888888,0.8888888888888888,0.09090909090909091
489074,17,18,25,17,25,1,0.68,0.68,0.9444444444444444,0.038461538461538464
489110,13,17,18,13,18,4,0.7222222222222222,0.7222222222222222,0.7647058823529411,0.18181818181818182
489120,11,11,26,11,26,0,0.4230769230769231,0.4230769230769231,1.0,0.0
489143,9,13,20,9,20,4,0.45,0.45,0.6923076923076923,0.16666666666666666
489240,10,10,19,10,19,0,0.5263157894736842,0.5263157894736842,1.0,0.0
489276,9,10,12,8,11,1,0.75,0.7272727272727273,0.9,0.07692307692307693
489342,25,28,37,24,36,3,0.6756756756756757,0.6666666666666666,0.8928571428571429,0.075
489586,19,22,26,19,26,3,0.7307692307692307,0.7307692307692307,0.8636363636363636,0.10344827586206896
489656,6,6,6,6,6,0,1.0,1.0,1.0,0.0
489694,15,16,19,15,19,1,0.7894736842105263,0.7894736842105263,0.9375,0.05
489764,12,12,18,11,17,0,0.6666666666666666,0.6470588235294118,1.0,0.0
489772,14,14,20,13,19,0,0.7,0.6842105263157895,1.0,0.0
489779,4,5,5,4,4,1,0.8,1.0,0.8,0.16666666666666666
490575,3,4,3,3,3,1,1.0,1.0,0.75,0.25
490591,4,8,9,4,9,4,0.4444444444444444,0.4444444444444444,0.5,0.3076923076923077
490600,3,4,5,3,5,1,0.6,0.6,0.75,0.16666666666666666
490616,3,6,3,3,3,3,1.0,1.0,0.5,0.5
490951,10,11,21,10,21,1,0.47619047619047616,0.47619047619047616,0.9090909090909091,0.045454545454545456
491058,17,17,29,17,29,0,0.5862068965517241,0.5862068965517241,1.0,0.0
491082,5,5,14,4,13,0,0.35714285714285715,0.3076923076923077,1.0,0.0
491084,6,7,14,6,12,1,0.42857142857142855,0.5,0.8571428571428571,0.06666666666666667
491093,5,6,6,4,5,1,0.8333333333333334,0.8,0.8333333333333334,0.14285714285714285
