epoch,loss,val_loss
0,0.01492137461900711,0.009351424872875214
1,0.012419000267982483,0.008775182999670506
2,0.011939868330955505,0.008548998273909092
3,0.011700602248311043,0.008442875929176807
4,0.011553464457392693,0.008221332915127277
5,0.01144339144229889,0.008090519346296787
6,0.011371013708412647,0.008126107975840569
7,0.01131766103208065,0.008145331405103207
8,0.011258075013756752,0.007999558001756668
