patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
492765,5,28,51,5,50,23,0.09803921568627451,0.1,0.17857142857142858,0.3108108108108108
492794,7,30,50,5,45,23,0.14,0.1111111111111111,0.23333333333333334,0.3150684931506849
492796,7,36,55,7,49,29,0.12727272727272726,0.14285714285714285,0.19444444444444445,0.34523809523809523
492903,7,31,49,6,43,24,0.14285714285714285,0.13953488372093023,0.22580645161290322,0.3287671232876712
492962,4,28,55,4,52,24,0.07272727272727272,0.07692307692307693,0.14285714285714285,0.3037974683544304
492993,4,23,52,4,50,19,0.07692307692307693,0.08,0.17391304347826086,0.2676056338028169
493035,0,9,19,0,19,9,0.0,0.0,0.0,0.32142857142857145
493068,0,19,35,0,35,19,0.0,0.0,0.0,0.35185185185185186
493084,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
493105,0,8,12,0,11,8,0.0,0.0,0.0,0.4
493155,0,16,24,0,24,16,0.0,0.0,0.0,0.4
493243,1,7,11,1,11,6,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.35294117647058826
493266,0,7,6,0,5,7,0.0,0.0,0.0,0.5384615384615384
493413,3,28,46,3,44,25,0.06521739130434782,0.06818181818181818,0.10714285714285714,0.352112676056338
493426,4,26,57,2,48,22,0.07017543859649122,0.041666666666666664,0.15384615384615385,0.27848101265822783
493496,17,46,64,13,57,29,0.265625,0.22807017543859648,0.3695652173913043,0.3118279569892473
493497,11,34,84,9,78,23,0.13095238095238096,0.11538461538461539,0.3235294117647059,0.21495327102803738
493543,8,37,71,8,71,29,0.11267605633802817,0.11267605633802817,0.21621621621621623,0.29
493587,0,8,11,0,9,8,0.0,0.0,0.0,0.42105263157894735
493725,1,22,44,1,41,21,0.022727272727272728,0.024390243902439025,0.045454545454545456,0.3230769230769231
493757,2,20,38,1,35,18,0.05263157894736842,0.02857142857142857,0.1,0.32142857142857145
493774,0,12,32,0,29,12,0.0,0.0,0.0,0.2727272727272727
493807,1,12,21,1,21,11,0.047619047619047616,0.047619047619047616,0.08333333333333333,0.34375
493842,1,22,24,1,23,21,0.041666666666666664,0.043478260869565216,0.045454545454545456,0.4666666666666667
494812,2,18,22,2,21,16,0.09090909090909091,0.09523809523809523,0.1111111111111111,0.42105263157894735
494821,0,8,3,0,3,8,0.0,0.0,0.0,0.7272727272727273
494847,8,36,43,8,39,28,0.18604651162790697,0.20512820512820512,0.2222222222222222,0.39436619718309857
494855,3,27,42,1,40,24,0.07142857142857142,0.025,0.1111111111111111,0.36363636363636365
494865,5,31,28,5,28,26,0.17857142857142858,0.17857142857142858,0.16129032258064516,0.48148148148148145
494982,5,32,45,4,44,27,0.1111111111111111,0.09090909090909091,0.15625,0.375
495135,6,17,43,6,42,11,0.13953488372093023,0.14285714285714285,0.35294117647058826,0.2037037037037037
495281,6,38,56,6,50,32,0.10714285714285714,0.12,0.15789473684210525,0.36363636363636365
495424,2,7,36,2,35,5,0.05555555555555555,0.05714285714285714,0.2857142857142857,0.12195121951219512
495480,0,15,5,0,5,15,0.0,0.0,0.0,0.75
495512,0,16,22,0,22,16,0.0,0.0,0.0,0.42105263157894735
495595,1,7,10,1,10,6,0.1,0.1,0.14285714285714285,0.375
495604,0,20,12,0,12,20,0.0,0.0,0.0,0.625
495606,2,20,29,2,29,18,0.06896551724137931,0.06896551724137931,0.1,0.3829787234042553
495693,5,47,57,5,56,42,0.08771929824561403,0.08928571428571429,0.10638297872340426,0.42424242424242425
495924,4,22,35,4,34,18,0.11428571428571428,0.11764705882352941,0.18181818181818182,0.33962264150943394
496146,9,28,51,9,49,19,0.17647058823529413,0.1836734693877551,0.32142857142857145,0.2714285714285714
496167,2,13,42,2,41,11,0.047619047619047616,0.04878048780487805,0.15384615384615385,0.20754716981132076
496177,1,13,33,1,32,12,0.030303030303030304,0.03125,0.07692307692307693,0.26666666666666666
496178,4,28,46,4,45,24,0.08695652173913043,0.08888888888888889,0.14285714285714285,0.34285714285714286
496390,3,20,31,3,29,17,0.0967741935483871,0.10344827586206896,0.15,0.3541666666666667
496404,2,21,22,1,19,19,0.09090909090909091,0.05263157894736842,0.09523809523809523,0.4634146341463415
496472,1,19,15,1,14,18,0.06666666666666667,0.07142857142857142,0.05263157894736842,0.5454545454545454
496566,0,5,3,0,3,5,0.0,0.0,0.0,0.625
497418,0,8,4,0,4,8,0.0,0.0,0.0,0.6666666666666666
497534,1,9,18,1,17,8,0.05555555555555555,0.058823529411764705,0.1111111111111111,0.3076923076923077
497642,2,14,23,2,21,12,0.08695652173913043,0.09523809523809523,0.14285714285714285,0.34285714285714286
497652,1,17,27,1,24,16,0.037037037037037035,0.041666666666666664,0.058823529411764705,0.37209302325581395
497665,2,18,39,2,36,16,0.05128205128205128,0.05555555555555555,0.1111111111111111,0.2909090909090909
497795,3,16,30,3,28,13,0.1,0.10714285714285714,0.1875,0.3023255813953488
497827,2,19,23,1,22,17,0.08695652173913043,0.045454545454545456,0.10526315789473684,0.425
497868,5,34,41,5,41,29,0.12195121951219512,0.12195121951219512,0.14705882352941177,0.4142857142857143
498068,0,12,20,0,19,12,0.0,0.0,0.0,0.375
498091,0,12,14,0,14,12,0.0,0.0,0.0,0.46153846153846156
498122,0,16,12,0,12,16,0.0,0.0,0.0,0.5714285714285714
498261,1,13,12,1,12,12,0.08333333333333333,0.08333333333333333,0.07692307692307693,0.5
498270,5,33,37,5,37,28,0.13513513513513514,0.13513513513513514,0.15151515151515152,0.4307692307692308
498297,11,33,52,11,52,22,0.21153846153846154,0.21153846153846154,0.3333333333333333,0.2972972972972973
498303,5,35,46,5,46,30,0.10869565217391304,0.10869565217391304,0.14285714285714285,0.39473684210526316
498389,7,29,56,7,56,22,0.125,0.125,0.2413793103448276,0.28205128205128205
498395,2,29,49,2,49,27,0.04081632653061224,0.04081632653061224,0.06896551724137931,0.35526315789473684
498412,1,16,32,1,32,15,0.03125,0.03125,0.0625,0.3191489361702128
498496,0,14,15,0,15,14,0.0,0.0,0.0,0.4827586206896552
498512,0,12,21,0,20,12,0.0,0.0,0.0,0.36363636363636365
498623,4,19,38,3,37,15,0.10526315789473684,0.08108108108108109,0.21052631578947367,0.2830188679245283
498676,1,13,25,1,25,12,0.04,0.04,0.07692307692307693,0.32432432432432434
498788,1,15,17,1,17,14,0.058823529411764705,0.058823529411764705,0.06666666666666667,0.45161290322580644
498881,0,2,2,0,2,2,0.0,0.0,0.0,0.5
498886,0,3,2,0,2,3,0.0,0.0,0.0,0.6
498900,0,5,1,0,1,5,0.0,0.0,0.0,0.8333333333333334
499467,1,6,6,1,6,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.45454545454545453
499469,0,5,5,0,5,5,0.0,0.0,0.0,0.5
499498,0,16,13,0,13,16,0.0,0.0,0.0,0.5517241379310345
499510,0,15,8,0,8,15,0.0,0.0,0.0,0.6521739130434783
499518,0,11,12,0,12,11,0.0,0.0,0.0,0.4782608695652174
499531,0,8,3,0,2,8,0.0,0.0,0.0,0.7272727272727273
499537,0,5,14,0,12,5,0.0,0.0,0.0,0.2631578947368421
499639,0,17,16,0,15,17,0.0,0.0,0.0,0.5151515151515151
499667,3,16,21,3,21,13,0.14285714285714285,0.14285714285714285,0.1875,0.38235294117647056
499672,0,11,7,0,7,11,0.0,0.0,0.0,0.6111111111111112
499825,1,26,13,1,13,25,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.6578947368421053
499870,5,19,51,5,51,14,0.09803921568627451,0.09803921568627451,0.2631578947368421,0.2153846153846154
499937,0,6,4,0,4,6,0.0,0.0,0.0,0.6
499951,0,20,10,0,10,20,0.0,0.0,0.0,0.6666666666666666
500016,0,10,22,0,20,10,0.0,0.0,0.0,0.3125
500035,1,10,11,1,10,9,0.09090909090909091,0.1,0.1,0.45
500038,0,12,10,0,9,12,0.0,0.0,0.0,0.5454545454545454
500083,2,12,19,2,17,10,0.10526315789473684,0.11764705882352941,0.16666666666666666,0.3448275862068966
500116,0,5,6,0,6,5,0.0,0.0,0.0,0.45454545454545453
500142,2,27,39,2,38,25,0.05128205128205128,0.05263157894736842,0.07407407407407407,0.390625
500225,1,18,11,1,11,17,0.09090909090909091,0.09090909090909091,0.05555555555555555,0.6071428571428571
