patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
491479,0,8,4,0,4,8,0.0,0.0,0.0,0.6666666666666666
491570,1,8,3,1,3,7,0.3333333333333333,0.3333333333333333,0.125,0.7
492565,0,20,6,0,5,20,0.0,0.0,0.0,0.7692307692307693
492624,3,22,23,3,23,19,0.13043478260869565,0.13043478260869565,0.13636363636363635,0.4523809523809524
492637,7,21,41,7,38,14,0.17073170731707318,0.18421052631578946,0.3333333333333333,0.2545454545454545
492762,5,28,44,5,44,23,0.11363636363636363,0.11363636363636363,0.17857142857142858,0.34328358208955223
492765,7,24,51,7,50,17,0.13725490196078433,0.14,0.2916666666666667,0.25
492794,6,32,50,5,45,26,0.12,0.1111111111111111,0.1875,0.34210526315789475
492796,8,29,55,7,49,21,0.14545454545454545,0.14285714285714285,0.27586206896551724,0.27631578947368424
492903,7,33,49,5,43,26,0.14285714285714285,0.11627906976744186,0.21212121212121213,0.3466666666666667
492962,5,38,55,5,52,33,0.09090909090909091,0.09615384615384616,0.13157894736842105,0.375
492993,5,31,52,5,50,26,0.09615384615384616,0.1,0.16129032258064516,0.3333333333333333
493035,0,11,19,0,19,11,0.0,0.0,0.0,0.36666666666666664
493068,0,19,35,0,35,19,0.0,0.0,0.0,0.35185185185185186
493084,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
493105,0,5,12,0,11,5,0.0,0.0,0.0,0.29411764705882354
493155,1,22,24,1,24,21,0.041666666666666664,0.041666666666666664,0.045454545454545456,0.4666666666666667
493243,0,6,11,0,11,6,0.0,0.0,0.0,0.35294117647058826
493266,0,6,6,0,5,6,0.0,0.0,0.0,0.5
493413,2,24,46,2,44,22,0.043478260869565216,0.045454545454545456,0.08333333333333333,0.3235294117647059
493426,6,27,57,4,48,21,0.10526315789473684,0.08333333333333333,0.2222222222222222,0.2692307692307692
493496,13,40,64,8,57,27,0.203125,0.14035087719298245,0.325,0.2967032967032967
493497,8,33,84,8,78,25,0.09523809523809523,0.10256410256410256,0.24242424242424243,0.22935779816513763
493543,6,34,71,6,71,28,0.08450704225352113,0.08450704225352113,0.17647058823529413,0.2828282828282828
